company,title,location,url,description,skills,source
Gopuff,"Retail Sales Associates, Chula Vista, #509","Chula Vista, CA",https://jobs.lever.co/gopuff/e561e73a-3716-4eed-b4fa-c446887c5d67,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associate, West Covina, #414","West Covina, CA",https://jobs.lever.co/gopuff/14413fdf-dd18-4c0e-8c1e-a9caccaa0260,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associates, Corona, #473","Corona, CA",https://jobs.lever.co/gopuff/6f2b3642-c18e-48b5-ba17-8f519708273d,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associates, Escondido, #463","Escondido, CA",https://jobs.lever.co/gopuff/e87d4d01-c170-451d-9fcd-7145c95dedcc,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associates, Fremont, #458","Fremont, CA",https://jobs.lever.co/gopuff/7cb035ef-74f9-4354-801a-ff6b25456928,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associates, Glendale, #443","Glendale, AZ",https://jobs.lever.co/gopuff/9061cf16-9972-4ea3-877f-de055fa8b517,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associates, Greenbrae","Greenbrae, CA",https://jobs.lever.co/gopuff/74edc34c-0e3c-4bfe-822c-a9af9ffa3061,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associates, Greenbrae, #511","Greenbrae, CA",https://jobs.lever.co/gopuff/b452c0b6-8d18-4e4c-a3ce-14724c374ccc,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associates, La Quinta, #456","La Quinta, CA",https://jobs.lever.co/gopuff/3b8e7b41-5936-4525-a296-4e79f581d465,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associates, Long Beach, #503","Long Beach, CA",https://jobs.lever.co/gopuff/a97f18bd-8481-4f37-911c-7d3fd4eeae54,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associates, Mira Loma #1118","Mira Loma, CA",https://jobs.lever.co/gopuff/0cb2d787-bc5e-40fb-83cd-6a49cf3ad5bc,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associates, Mira Mesa, #401","San Diego, CA",https://jobs.lever.co/gopuff/ecbe9032-5a45-4cff-818d-47e86120c661,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associates, Novato","Novato, CA",https://jobs.lever.co/gopuff/7f2868d8-af79-400f-befe-2fa45e0c2a7c,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associates, Novato, #1119","Novato, CA",https://jobs.lever.co/gopuff/f1328362-2e0d-4d3d-b7a5-0b53e8fa5243,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associates, Oakland","Oakland, CA",https://jobs.lever.co/gopuff/0e6362da-6f14-4ab1-a631-9ff8e9793b2c,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associates, Oakland, #403","Oakland, CA",https://jobs.lever.co/gopuff/d5a5f8a9-e775-40b0-875a-91f9641b77ba,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associates, Rancho-Santa-Margarita, #1439","Rancho Santa Margarita, CA",https://jobs.lever.co/gopuff/a3119699-8021-49f3-9950-434ab6b73cdb,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associates, Sacramento-Midtown, #445","Sacramento, CA",https://jobs.lever.co/gopuff/0f6b38c3-14be-4c3e-bf54-0605484300a2,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associates, Salinas, #424","Salinas, CA",https://jobs.lever.co/gopuff/bd303575-2221-4056-8329-844365f56b56,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associates, San Jose","San Jose, CA",https://jobs.lever.co/gopuff/2bc7605f-a95d-49d3-ac6d-2e89893fd6ff,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associates, San Jose Willow Glen, #506","San Jose, CA",https://jobs.lever.co/gopuff/140eec87-e02a-41d1-932f-dc98dca8dc34,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associates, San Ramon","San Ramon, CA",https://jobs.lever.co/gopuff/8256eb92-2f57-41dd-af69-4c44a850c5ff,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associates, San-Francisco-Van-Ness","San Francisco, CA",https://jobs.lever.co/gopuff/ec42a17c-1852-4140-9ba2-7185587a0135,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associates, San-Francisco-Van-Ness, #434","San Francisco, CA",https://jobs.lever.co/gopuff/77163538-56bb-4d73-b482-f46b43f0bbcc,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associates, Santa Monica","Santa Monica, CA",https://jobs.lever.co/gopuff/a360d0f1-8bd1-4a7c-a980-06fe6697cf89,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associates, Santa Monica, #427","Santa Monica, CA",https://jobs.lever.co/gopuff/0cd11438-78b3-4d09-b91e-82e021123f5f,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associates, Scottsdale","Scottsdale, AZ",https://jobs.lever.co/gopuff/e9bd089f-db85-4150-852d-fa045661347c,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associates, Sunnyvale, #436","Sunnyvale, CA",https://jobs.lever.co/gopuff/c7b77c55-d1bb-4df8-8d35-1befe9354cf0,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
