title,company,city,country,location,skills,type,salary,salary_min,salary_max,published,ai
Junior / Mid Geospatial Data Engineer with Esri ArcGIS - Location Intelligence,Allegro,Warsaw,Poland,"Warsaw, Poland","Backend,Python,SQL,Cloud,GO,CICD,GCP,PostGres,Data Science,Data Engineer,Big Data,Database,PySpark,Computer Science,Architecture,Product Development,Code Reviews,Open Source,Airflow,BigQuery",Full Time,PLN 10 600 - 19 690 annually,10600,19690,2025-02-21T22:16:59.723Z,True
AI Engineer/Researcher Intern,Nexthink,Lausanne,Switzerland,"Lausanne, Switzerland","Machine Learning,Python,NLP,LLMs,Java,Docker,ML Research,Data Science,Reinforcement Learning,Computer Science,Deployment,Open Source",Full Time,,0,0,2025-02-21T22:13:24.045Z,True
Data Analyst/ML Engineer Intern,Nexthink,Lausanne,Switzerland,"Lausanne, Switzerland","Machine Learning,Python,SQL,LLMs,AWS,Docker,Git,ML Research,Data Science,Data Analysis,Computer Science,Deployment,Open Source",Full Time,,0,0,2025-02-21T22:12:46.631Z,True
Développeur C++ Python - Nucléaire - Le Plessis Robinson,Sopra Steria,,France,", France","Python,C++,Devops,Data Science,Data Engineer,Architecture,Transformation",Temporary,,0,0,2025-02-21T22:10:51.82Z,True
Développeur(se) Fullstack Java Scientifique Confirmé(e) - Industrie - Le Plessis Robinson,Sopra Steria,,France,", France","Full Stack,Java,CICD,Vue.js,Data Science,Data Engineer,Transformation,Jenkins",Temporary,,0,0,2025-02-21T22:10:48.574Z,True
Data Scientist - Machine Learning,Ample Insight Inc.,Toronto,Canada,"Toronto, Canada","Machine Learning,Python,Tensorflow,Pandas,Scikit-learn,Data Science,NumPy,ML Theories,Research,Computer Science",Freelancer,,0,0,2025-02-21T22:04:40.264Z,True
"Director, Machine Learning and AI",Visa,Warsaw,Poland,"Warsaw, Poland","Machine Learning,ML Research,Data Science,Data Engineer,Data Governance,Infrastructure",Full Time,,0,0,2025-02-21T22:02:58.229Z,True
"Fullstack Software Engineer - Business Solutions - Onsite or Remote (FR, UK, DE, NL)",Dataiku,,United Kingdom: Germany: Netherlands,", United Kingdom: Germany: Netherlands","Frontend,Full Stack,Backend,Python,LLMs,Generative AI,Cloud,JavaScript,Rest,Vue.js,Angular,UI,React,Data Science,IOS,Architecture,Infrastructure,Reliability,Open Source,Mathematics,JSON","Remote,Onsite",,0,0,2025-02-21T13:30:46.316Z,True
"Staff Software Engineer, Back Office",The Voleon Group,"Berkeley, CA",USA,"Berkeley, CA, USA","Machine Learning,Python,Pandas,GO,Kafka,Apache,S3,ML Research,Data Science,Data Engineer,Data Infrastructure,Dask,Computer Science,Architecture,Google Analytics,Transformation,Reliability,Distributed Systems,Project Management,Airflow","Remote,Full Time","$270,000-$300,000 annually",270000,300000,2025-02-21T05:47:51.297Z,True
Product Analytics Engineer,Odaseva,"San Francisco, CA",USA,"San Francisco, CA, USA","Machine Learning,Python,SQL,Cloud,Data Mining,Agile,Scripting,Tableau,Apache,S3,Data Science,Data Engineer,Data Analysis,Data Infrastructure,Data Governance,Computer Science,Google Analytics,Security,Product Management,Product Development,Reliability,Storage,SnowFlake,Statistics,SalesForce,Airflow,RedShift,Looker,BigQuery",Full Time,"$50,000-$500,000 annually",50000,500000,2025-02-21T05:27:58.714Z,True
Applied Data Analyst/Scientist (f|m|d) (80-100%) - Sophia-Antipolis,SMG Swiss Marketplace Group,Valbonne,France,"Valbonne, France","Machine Learning,Python,SQL,PyTorch,ML Ops,Data Mining,Transformers,Scikit-learn,Data Science,Deep Learning,PySpark,MLFlow,Vertex AI,Deployment",Full Time,,0,0,2025-02-20T22:33:10.494Z,True
Lead Data Scientist ,Endava,Ljubljana,Slovenia,"Ljubljana, Slovenia","Machine Learning,Python,SQL,NLP,Tensorflow,PyTorch,ML Ops,Cloud,Pandas,Transformers,Feature Engineering,SageMaker,HuggingFace,XGBoost,Scikit-learn,CICD,AWS,GCP,Azure,KubeFlow,Data Science,Deep Learning,Data Analysis,Big Data,Computer Vision,Data Infrastructure,Data Governance,DataBricks,Forecasting,NumPy,Clustering,MLFlow,Data Exploration,Vertex AI,LightGBM,Architecture,Security,Automation,Deployment,Statistics",Full Time,,0,0,2025-02-20T22:32:11.288Z,True
Lead Data Analyst,Endava,Sarajevo,Bosnia and Herzegovina,"Sarajevo, Bosnia and Herzegovina","Machine Learning,Python,SQL,Tableau,R,Data Science,Data Engineer,Data Infrastructure,Data Modelling,Anomaly Detection,Data Exploration,Architecture,Statistics,Flow,Power BI",Full Time,,0,0,2025-02-20T22:32:05.058Z,True
Lead Data Engineer,Endava,Sarajevo,Bosnia and Herzegovina,"Sarajevo, Bosnia and Herzegovina","Machine Learning,Python,Hadoop,Cloud,Java,CICD,AWS,Kubernetes,Docker,GCP,Azure,PostGres,Terraform,MongoDB,SCALA,Devops,Data Science,Data Engineer,Big Data,Data Architect,Data Infrastructure,Data Governance,DataBricks,Data Modelling,Data Factory,Dask,Architecture,Security,Automation,Transformation,Reliability,Storage,NOSQL,Airflow,SQL Server,RedShift,BigQuery",Full Time,,0,0,2025-02-20T22:32:01.872Z,True
Lead Data Scientist,Endava,Sarajevo,Bosnia and Herzegovina,"Sarajevo, Bosnia and Herzegovina","Machine Learning,Python,SQL,NLP,Tensorflow,PyTorch,ML Ops,Cloud,Pandas,Transformers,Feature Engineering,SageMaker,HuggingFace,XGBoost,Scikit-learn,CICD,AWS,GCP,Azure,KubeFlow,Data Science,Deep Learning,Data Analysis,Big Data,Computer Vision,Data Infrastructure,Data Governance,DataBricks,Forecasting,NumPy,Clustering,MLFlow,Data Exploration,Vertex AI,LightGBM,Architecture,Security,Automation,Deployment,Statistics",Full Time,,0,0,2025-02-20T22:31:58.589Z,True
Lead Data Analyst,Endava,Ljubljana,,"Ljubljana, ","Machine Learning,Python,SQL,Tableau,R,Data Science,Data Engineer,Data Infrastructure,Data Modelling,Anomaly Detection,Data Exploration,Architecture,Statistics,Flow,Power BI",Full Time,,0,0,2025-02-20T22:31:55.367Z,True
Senior Data Engineer,Endava,Belgrade,,"Belgrade, ","Machine Learning,Python,Cloud,Java,Azure,SCALA,Data Science,Data Engineer,Big Data,Data Infrastructure,Data Governance,DataBricks,Architecture,Security,Deployment,Transformation,SnowFlake,Flow,Airflow",Full Time,,0,0,2025-02-20T22:31:48.802Z,True
Senior Data Engineer,Endava,,Serbia,", Serbia","Machine Learning,Python,Cloud,Java,Azure,SCALA,Data Science,Data Engineer,Big Data,Data Infrastructure,Data Governance,DataBricks,Architecture,Security,Deployment,Transformation,SnowFlake,Flow,Airflow",Full Time,,0,0,2025-02-20T22:31:45.714Z,True
Senior Data Engineer,Endava,Kragujevac,Serbia,"Kragujevac, Serbia","Machine Learning,Python,Cloud,Java,Azure,SCALA,Data Science,Data Engineer,Big Data,Data Infrastructure,Data Governance,DataBricks,Architecture,Security,Deployment,Transformation,SnowFlake,Flow,Airflow",Full Time,,0,0,2025-02-20T22:31:42.626Z,True
Senior Data Engineer,Endava,Čačak,,"Čačak, ","Machine Learning,Python,Cloud,Java,Azure,SCALA,Data Science,Data Engineer,Big Data,Data Infrastructure,Data Governance,DataBricks,Architecture,Security,Deployment,Transformation,SnowFlake,Flow,Airflow",Full Time,,0,0,2025-02-20T22:31:39.548Z,True
Senior Data Engineer,Endava,,Serbia,", Serbia","Machine Learning,Python,Cloud,Java,Azure,SCALA,Data Science,Data Engineer,Big Data,Data Infrastructure,Data Governance,DataBricks,Architecture,Security,Deployment,Transformation,SnowFlake,Flow,Airflow",Full Time,,0,0,2025-02-20T22:31:36.423Z,True
"Data Scientist, Investment Analytics",Jellyfish,Bangalore,India,"Bangalore, India","Machine Learning,Testing,Python,SQL,Cloud,GO,Tableau,Data Science,Matplotlib,Google Analytics,Looker",Full Time,,0,0,2025-02-20T22:31:29.819Z,True
"Research Analyst, Data Modeling and Analytics",NielsenIQ,Kolkata,India,"Kolkata, India","Python,SQL,Java,Data Science,Big Data,Research,Computer Science,Automation,SME,Statistics,Mathematics",Full Time,,0,0,2025-02-20T22:30:59.97Z,True
Data Science Manager,Visa,London,UK,"London, UK","Machine Learning,SQL,Hadoop,QA,Data Science,Predictive Modelling,Computer Science,Product Development,Distributed Systems,SME,Quantitative,Statistics,Mathematics",Full Time,,0,0,2025-02-20T22:30:35.22Z,True
Data & Analytics Consultant,Sia,Rotterdam,Netherlands,"Rotterdam, Netherlands","Machine Learning,Python,SQL,Tableau,R,Data Science,Data Engineer,Data Analysis,Transformation,Quantitative,Statistics,Power BI",Full Time,,0,0,2025-02-20T22:28:02.002Z,True
Risk Data Scientist,Sia,Rotterdam,Netherlands,"Rotterdam, Netherlands","Python,SQL,Hadoop,AWS,Kubernetes,Docker,GCP,Azure,Git,PostGres,Devops,Data Science,Data Engineer,Big Data,Database,DataBricks,Transformation,Code Reviews,Quantitative,Statistics,Mathematics",Full Time,,0,0,2025-02-20T22:27:58.92Z,True
Senior Data Science Consultant,Sia,Rotterdam,Netherlands,"Rotterdam, Netherlands","Machine Learning,Unsupervised Learning,Data Science,Big Data,Forecasting,Supervised Learning,Transformation,Quantitative",Full Time,,0,0,2025-02-20T22:27:55.84Z,True
"Data Scientist, Marketing Analytics ",Domino's,"Ann Arbor, MI",USA,"Ann Arbor, MI, USA","Machine Learning,Python,Data Science,Research,Computer Science,Statistics,Mathematics,Flow",Full Time,$95000-$105000 annually.,95000,105000,2025-02-20T22:27:40.263Z,True
Data Science (Hybrid in CDMX),NielsenIQ,,Mexico,", Mexico","Machine Learning,Python,SQL,Data Science,Data Analysis,Neural networks,Research,IOS,Statistics",Full Time,,0,0,2025-02-20T22:26:28.323Z,True
JR. Data Science (Hybrid in CDMX),NielsenIQ,,Mexico,", Mexico","Machine Learning,Python,SQL,Data Science,Data Analysis,Neural networks,Research,IOS,Statistics",Full Time,,0,0,2025-02-20T22:25:47.734Z,True
Data Analytics Consultant,Visa,London,UK,"London, UK","Machine Learning,Testing,Python,SQL,Agile,Data Science,Clustering,IOS,Deployment,Product Development,ARM",Full Time,,0,0,2025-02-20T22:24:30.88Z,True
HPLC/Empower Data Reviewer,Eurofins,"Lancaster, CA",USA,"Lancaster, CA, USA","Testing,Data Science,Research,Mathematics",Full Time,,0,0,2025-02-20T22:24:02.931Z,True
Geospatial Data Scientist,AECOM,"Baltimore, MD",USA,"Baltimore, MD, USA","Python,Cloud,API,AWS,GCP,Django,R,Data Science,Data Engineer,Big Data,Database,Data Infrastructure,Architecture,Automation,Transformation,Storage,NOSQL,Mathematics,Power BI",Full Time,"$63,000-$94,000 annually",63000,94000,2025-02-20T22:23:56.711Z,True
Operations Data Analyst Intern - i-0048,Kioxia,"San Jose, CA",USA,"San Jose, CA, USA","Python,SQL,Tableau,R,Data Science,Data Analysis,Database,Infrastructure,Automation,Transformation,Storage,Statistics,Power BI,Looker",Intern,$30-$35 hourly,30,35,2025-02-20T22:21:36.218Z,True
"Manager, Revenue Growth Management - Data & Analytics",McDonald's Corporation,"Chicago, IL",USA,"Chicago, IL, USA","Python,Data Science,Product Development,Statistics,Mathematics",Full Time,"$112,860-$143,900 annually",112860,143900,2025-02-20T22:21:33.058Z,True
Senior AI & Data Consultant (Financial services),Hiflylabs,Budapest,Hungary,"Budapest, Hungary","Machine Learning,Generative AI,Rest,Tableau,Data Science,Data Engineer,Research,Power BI",Full Time,,0,0,2025-02-20T22:20:53.168Z,True
"Senior AI & Data Consultant (Energy, Oil & Gas)",Hiflylabs,Budapest,Hungary,"Budapest, Hungary","Rest,Data Science,Data Engineer,Research",Full Time,,0,0,2025-02-20T22:20:50.139Z,True
Senior AI Engineer,Endava,Ljubljana,Slovenia,"Ljubljana, Slovenia","Machine Learning,Python,LLMs,ML Ops,SageMaker,Vector Database,Langchain,API,CICD,AWS,Kubernetes,Rest,Docker,GCP,Azure,Terraform,KubeFlow,Data Science,Data Engineer,Data Infrastructure,OpenAI,MLFlow,Vertex AI,RAG,Research,Architecture,Product Management,Automation,Deployment,Reliability",Full Time,,0,0,2025-02-20T22:20:43.935Z,True
Senior AI Engineer,Endava,Sarajevo,Bosnia and Herzegovina,"Sarajevo, Bosnia and Herzegovina","Machine Learning,Python,LLMs,ML Ops,SageMaker,Vector Database,Langchain,API,CICD,AWS,Kubernetes,Rest,Docker,GCP,Azure,Terraform,KubeFlow,Data Science,Data Engineer,Data Infrastructure,OpenAI,MLFlow,Vertex AI,RAG,Research,Architecture,Product Management,Automation,Deployment,Reliability",Full Time,,0,0,2025-02-20T22:20:40.861Z,True
Solutions Engineer,Databricks,,,", ","Python,SQL,Hadoop,Java,Kafka,SCALA,Data Science,Big Data,DataBricks,Computer Science,Architecture",Full Time,,0,0,2025-02-20T18:22:02.307Z,True
"Manager, Solutions Architects",Databricks,,,", ","Cloud,Data Science,Data Engineer,Big Data,Database,Data Architect,Architecture,SAAS",Full Time,,0,0,2025-02-20T18:21:00.037Z,True
"Senior Research Engineer, OLMo",Allen Institute for AI (AI2),Seattle,United States,"Seattle, United States","Machine Learning,Python,NLP,LLMs,Tensorflow,PyTorch,Generative AI,Cloud,Transformers,API,AWS,Docker,JAX,SpaCy,Data Science,Deep Learning,Paddle,Research,IOS,Computer Science,Architecture,Security,Infrastructure,Transformation,Open Source,Quantitative,Statistics,JSON",Remote,"$170,000-$220,000 annually.",170000,220000,2025-02-20T12:09:33.932Z,True
Sr. Data Engineer,Visa,Bangalore,India,"Bangalore, India","Machine Learning,Python,SQL,Tensorflow,PyTorch,Hadoop,ML Ops,Keras,Java,SageMaker,CICD,AWS,Docker,Git,SCALA,S3,Devops,Data Science,Data Engineer,Deep Learning,Big Data,Data Architect,Hive,Neural networks,Logistic Regression,Research,Architecture,Deployment,Storage,MBA,NOSQL,EC2,RDS,RedShift,DynamoDB,Lambda",Full Time,,0,0,2025-02-19T22:28:24.233Z,True
Data Engineer - Azure Modern Data Platform,Telefonica Tech,Pune,India,"Pune, India","Cloud,JavaScript,C#,API,Rest,Git,Data Science,Data Engineer,Data Architect,Data Modelling,Data Factory,Transformation,Power BI,SQL Server,JSON",Full Time,,0,0,2025-02-19T22:28:21.099Z,True
Data Analytics Lead,CD PROJEKT RED,Warsaw,Poland,"Warsaw, Poland","Machine Learning,Python,Cloud,GO,Agile,GCP,Data Science,Data Analysis,Computer Science,Product Management,Product Development,Storage,Quantitative,UX,Gaming,Statistics,Looker,BigQuery",Full Time,,0,0,2025-02-19T22:27:32.436Z,True
Senior Data Engineer,Delivery Hero,Riyadh,Saudi Arabia,"Riyadh, Saudi Arabia","Machine Learning,Python,Cloud,Java,AWS,GCP,Azure,Dagster,Data Science,Data Engineer,Data Architect,Data Infrastructure,Data Governance,Reliability,SnowFlake,Airflow,RedShift",Full Time,,0,0,2025-02-19T22:27:25.875Z,True
Junior Market Research Data Analyst,NielsenIQ,Sofia,Bulgaria,"Sofia, Bulgaria","Python,SQL,Data Science,Data Analysis,Big Data,Research",Full Time,,0,0,2025-02-19T22:26:57.905Z,True
SENIOR DATA SCIENTIST (30169/30170),Bosch Group,Campinas,Brazil,"Campinas, Brazil","Machine Learning,Python,SQL,NLP,Tensorflow,PyTorch,ML Ops,Cloud,Pandas,Keras,Langchain,Scikit-learn,Agile,API,AWS,Docker,GCP,Azure,Git,Scrum,Unsupervised Learning,Data Science,Deep Learning,Data Analysis,Data Collection,NumPy,Matplotlib,Supervised Learning,Seaborn,IOS,Deployment,MBA,Statistics,Mathematics,Power BI",Temporary,,0,0,2025-02-19T22:26:11.74Z,True
Data Analyst Intern,Techo-Bloc,,Canada,", Canada","Python,SQL,R,Data Science,Data Analysis,IOS,Computer Science,Power BI",Intern,,0,0,2025-02-19T22:25:04.822Z,True
Stage de fin d'étude  - Consultant Data Engineer H/F,Talan,Paris,France,"Paris, France","Cloud,Agile,Vue.js,Data Science,Data Engineer,Big Data,DataBricks,Transformation,SnowFlake",Stage,,0,0,2025-02-19T22:24:57.923Z,True
Senior Data Analyst,Endava,Buenos Aires,Argentina,"Buenos Aires, Argentina","Machine Learning,SQL,Agile,Data Science,Big Data,Data Infrastructure,Architecture,Flow",Full Time,,0,0,2025-02-19T22:23:37.842Z,True
"Senior Data Analyst, Demand Modeling (Revenue Growth Management)",McDonald's Corporation,"Chicago, IL",USA,"Chicago, IL, USA","Machine Learning,Python,Time Series,Data Science,Deep Learning,Forecasting,Reinforcement Learning,Operations Research,Statistics,Mathematics",Full Time,"$87,051-$108,811 annually",87051,108811,2025-02-19T22:22:53.867Z,True
"Lead, Data Governance, Information & Corporate Security ",CPP Investments,Toronto,Canada,"Toronto, Canada","Cloud,Data Science,Data Engineer,Data Analysis,Big Data,Data Architect,Data Governance,Architecture,Security,Infrastructure,Automation",Full Time,,0,0,2025-02-19T22:22:41.628Z,True
"Senior Data Scientist, B2B",Trainline,London,UK,"London, UK","Machine Learning,Frontend,Python,SQL,GO,AWS,Tableau,Data Science,Data Engineer,Deep Learning,Clustering,Predictive Modelling,Security,Statistics,Power BI,ARM",Full Time,"£70,000-£85,000 annually",70000,85000,2025-02-19T22:22:32.369Z,True
"Data Scientist, Marketing",Trainline,London,UK,"London, UK","Machine Learning,Frontend,Python,SQL,Agile,AWS,Tableau,R,Data Science,Data Engineer,Deep Learning,Clustering,Predictive Modelling,Statistics,Power BI",Full Time,"£50,000-£70,000 annually",50000,70000,2025-02-19T22:22:29.308Z,True
(Senior) Data Scientist Fleet Optimization (m/f/d),SIXT,Lisbon,Portugal,"Lisbon, Portugal","Machine Learning,Python,Cloud,AWS,Data Science,Automation,Operations Research","Remote,Full Time",,0,0,2025-02-19T22:20:33.154Z,True
Lead Data Science ,Visa,Kyiv,Ukraine,"Kyiv, Ukraine","Python,SQL,LLMs,Hadoop,Data Mining,XML,Data Science,Data Analysis,Big Data,Database,Data Architect,Hive,Neural networks,Clustering,Jupyter Notebook,Decision Trees,MapReduce,Logistic Regression,Support Vector Machines,Random Forests,Principal Component Analysis,IOS,Computer Science,Architecture,MBA,Quantitative,Linux,Project Management,Statistics,Mathematics,Elasticsearch,JSON",Full Time,,0,0,2025-02-19T22:19:06.862Z,True
Lead Data Science,Visa,Almaty,,"Almaty, ","Python,SQL,LLMs,Hadoop,Data Mining,XML,Data Science,Data Analysis,Big Data,Database,Data Architect,Hive,Neural networks,Clustering,Jupyter Notebook,Decision Trees,MapReduce,Logistic Regression,Support Vector Machines,Random Forests,Principal Component Analysis,IOS,Computer Science,Architecture,MBA,Quantitative,Linux,Project Management,Statistics,Mathematics,Elasticsearch,JSON",Full Time,,0,0,2025-02-19T22:18:41.638Z,True
AI Management & Operational Excellence Leader | Data & Product Enabling Functions | Inter IKEA ,Inter IKEA Group,Malmo,Sweden,"Malmo, Sweden","Agile,Devops,Data Science,Data Infrastructure,Computer Science,Deployment,Product Development,Transformation",Full Time,,0,0,2025-02-19T22:15:31.988Z,True
AI Management & Operational Excellence Leader | Data & Product Enabling Functions | Inter IKEA ,Inter IKEA Group,Delft,Netherlands,"Delft, Netherlands","Agile,Devops,Data Science,Data Infrastructure,Computer Science,Deployment,Product Development,Transformation",Full Time,,0,0,2025-02-19T22:15:28.583Z,True
Gen AI- SSE,NECSWS,Mumbai,India,"Mumbai, India","Testing,Generative AI,Data Science,Data Collection,Research,Computer Science,Security,UX,Project Management",Full Time,,0,0,2025-02-19T22:14:38.775Z,True
Senior Data Scientist – AI Developer (Flexible Hybrid),Fannie Mae,"Washington, DC",USA,"Washington, DC, USA","Machine Learning,Testing,NLP,LLMs,Tensorflow,PyTorch,Generative AI,ML Ops,Transformers,Feature Engineering,SageMaker,Prompt Engineering,HuggingFace,Vector Database,Langchain,Scikit-learn,Semantic Search,API,AWS,Kubernetes,Docker,Git,GitHub,S3,Unsupervised Learning,Data Science,Data Engineer,Clustering,MLFlow,Supervised Learning,Knowledge Graphs,RAG,Dimensionality Reduction,Research,Computer Science,Architecture,Deployment,Product Development,Microservices,Quantitative,Statistics,Mathematics,Jenkins,Elasticsearch,Lambda",Full Time,$121000-$158000 annually,121000,158000,2025-02-19T22:14:32.219Z,True
