title,company,city,country,location,skills,type,salary,salary_min,salary_max,published,ai
Principal Data Engineer,Recorded Future,"Arlington, TX",USA,"Arlington, TX, USA","Machine Learning,Python,Cloud,API,AWS,Rest,Kafka,MongoDB,Django,Data Science,Data Engineer,Computer Science,Security,Statistics,Mathematics,JSON",Full Time,,0,0,2025-07-25T13:00:26.476Z,True
Senior Data Analyst,EDO,New York,United States,"New York, United States","Pandas,Data Science,Jupyter Notebook,IOS,AD,Statistics,Mathematics,JSON",Remote,"$110,000-$140,000 annually.",110000,140000,2025-07-25T12:40:28.444Z,True
Principal Product Manager – Data Product and Service,Pacvue,,USA,", USA","Machine Learning,SQL,Cloud,API,AWS,Vue.js,Data Science,Data Architect,Data Infrastructure,Architecture,Product Management,Product Development,Product Design,SnowFlake,Mathematics,JSON,BigQuery",Remote,,0,0,2025-07-25T12:33:18.369Z,True
Senior Data Scientist II,Zip Co,,USA,", USA","Machine Learning,Python,Objective-C,Data Science,Neural networks,Research,AD,Computer Science,Quantitative,Gaming,Statistics,Mathematics,JSON",Remote,$132000-$160000 annually,132000,160000,2025-07-25T12:20:32.43Z,True
Candidature à un emploi de Développeur Fullstack - Alternance chez SESAMm,SESAMm,Metz,France,"Metz, France","Frontend,Full Stack,Python,NLP,Cloud,API,AWS,GCP,Azure,Vue.js,Angular,React,Data Science,Quantitative,Mathematics,Servers,JSON",Remote,,0,0,2025-07-25T12:18:53Z,True
Middle Data Scientist (AI),Exadel Inc (Website),,Hungary: Lithuania: Poland: Romania,", Hungary: Lithuania: Poland: Romania","Machine Learning,Python,Generative AI,Pandas,JavaScript,Feature Engineering,Scikit-learn,Data Science,Data Engineer,Data Analysis,DataBricks,NumPy,Computer Science,Transformation,Statistics,Mathematics,JSON","Remote,Full Time",,0,0,2025-07-25T12:12:32.906Z,True
Lead Data Scientist (AI),Exadel Inc (Website),,Hungary: Lithuania: Poland: Romania,", Hungary: Lithuania: Poland: Romania","Machine Learning,Python,NLP,Generative AI,Pandas,JavaScript,Feature Engineering,Scikit-learn,Data Science,Deep Learning,Data Analysis,DataBricks,NumPy,Anomaly Detection,Computer Science,Transformation,Statistics,Mathematics,JSON","Remote,Full Time",,0,0,2025-07-25T12:12:29.701Z,True
"Staff ML Engineer, Product",Rocket Money,"New York, NY",USA,"New York, NY, USA","Machine Learning,Testing,Python,SQL,NLP,ML Ops,TypeScript,Prompt Engineering,Data Science,Computer Science,Architecture,Product Development,UX,Mathematics,JSON","Remote,Full Time","$210,000-$260,000 annually",210000,260000,2025-07-25T12:03:42.787Z,True
Architect - AI ,3Cloud,,USA,", USA","Machine Learning,Python,LLMs,ML Ops,Cloud,Prompt Engineering,GitHub,Devops,Data Science,Database,Data Governance,Data Factory,RAG,Computer Science,Architecture,Infrastructure,Product Management,Deployment,Transformation,Storage,Project Management,Mathematics,Flow,Power BI,SQL Server,JSON,ARM",Remote,"$148,600-$193,700 annually",148600,193700,2025-07-25T12:01:18.986Z,True
"Director, Product Management - AI Applications",Resilinc,,USA,", USA","Machine Learning,Full Stack,Agile,S3,Data Science,Google Analytics,Product Management,SAAS,Transformation",Full Time,$170000-$185000 annually,170000,185000,2025-07-25T05:55:20.225Z,True
Senior Machine Learning Engineer,Entrata,"Lehi, UT",USA,"Lehi, UT, USA","Machine Learning,Testing,Python,NLP,LLMs,Tensorflow,PyTorch,ML Ops,Cloud,AWS,GCP,S3,Data Science,Data Analysis,Research,Computer Science,Google Analytics,Security,Deployment,Reliability,Statistics","Full Time,Onsite","$140,000-$227,000 annually",140000,227000,2025-07-25T05:18:38.151Z,True
"Senior Simulation Engineer, Research",PhysicsX,,UK,", UK","Machine Learning,Python,Cloud,S3,Data Science,Deep Learning,Data Factory,Research,Google Analytics,Infrastructure,Automation,Mathematics",Full Time,,0,0,2025-07-25T05:12:59.267Z,True
AI Education Product Tester (Unpaid),AI Fund,,USA,", USA","Machine Learning,Testing,Python,S3,Data Science,Google Analytics",Remote,,0,0,2025-07-25T05:06:36.818Z,True
Data Engineering Lead.(8+ Years of Exp),3Pillar,,India,", India","Testing,Python,SQL,Hadoop,Cloud,CICD,Scripting,AWS,S3,Data Science,Data Engineer,Big Data,Data Architect,Data Governance,Hive,Architecture,Google Analytics,Automation,Deployment,Product Development,Storage,SnowFlake,Linux,Bash,EC2,RDS",Full Time,,0,0,2025-07-25T05:06:22.761Z,True
Machine Learning Engineer - User Fraud,Spotify,London,UK,"London, UK","Machine Learning,Testing,Python,Tensorflow,PyTorch,Cloud,Agile,AWS,GCP,SCALA,S3,Data Science,Anomaly Detection,ML Theories,Google Analytics,Product Management,Reliability",Permanent,,0,0,2025-07-25T04:59:00.261Z,True
"Staff Machine Learning Engineer, NativeAds",Spotify,"Boston, MA",USA,"Boston, MA, USA","Machine Learning,Testing,Python,Java,Agile,SCALA,S3,Data Science,Forecasting,Recommender Systems,Research,Google Analytics,Product Management,Reliability",Remote,$215136-$307337 annually.,215136,307337,2025-07-25T04:58:54.094Z,True
Data Science Apprentice,Brevo,Paris,France,"Paris, France","Machine Learning,Python,Cloud,Pandas,Scikit-learn,S3,Data Science,Data Engineer,Deep Learning,NumPy,Google Analytics,Automation,Deployment,Statistics",Apprenticeship,,0,0,2025-07-25T04:44:37.737Z,True
Data Analyst,Viseven,Kyiv,Ukraine,"Kyiv, Ukraine","Machine Learning,Backend,Python,SQL,Cloud,AWS,GCP,Azure,S3,Data Science,Google Analytics,Power BI,Lambda",Full Time,,0,0,2025-07-25T04:00:26.971Z,True
Group Manager - Data Sciences,WNS Global Services,Bangalore,India,"Bangalore, India","Machine Learning,Python,Tensorflow,Generative AI,Cloud,Pandas,Keras,Feature Engineering,HuggingFace,Langchain,Scikit-learn,CICD,GitHub,SpaCy,NLTK,Devops,Data Science,Data Engineer,Deep Learning,Data Governance,NumPy,OpenAI,Matplotlib,OpenCV,Data Exploration,Seaborn,Gensim,Research,Automation,Deployment,Transformation,MBA,Statistics,Mathematics,Power BI",Full Time,,0,0,2025-07-24T22:17:29.513Z,True
Consultant in Data Science,Sia,Antwerp,Belgium,"Antwerp, Belgium","Machine Learning,Unsupervised Learning,Data Science,Big Data,Forecasting,Supervised Learning,Transformation,Quantitative,Statistics",Full Time,,0,0,2025-07-24T22:17:16.965Z,True
Data Analytics Consultant ,Sia,Brussels,Belgium,"Brussels, Belgium","Python,SQL,Generative AI,Feature Engineering,AWS,GCP,Azure,Tableau,R,Data Science,Data Analysis,Computer Science,Transformation,Statistics,Power BI,Looker",Full Time,,0,0,2025-07-24T22:17:11.009Z,True
Consultant in Data Science,Sia,Brussels,Belgium,"Brussels, Belgium","Machine Learning,Unsupervised Learning,Data Science,Big Data,Forecasting,Supervised Learning,Transformation,Quantitative,Statistics",Full Time,,0,0,2025-07-24T22:17:07.495Z,True
Data Science Consultant,Sia,Amsterdam,Netherlands,"Amsterdam, Netherlands","Machine Learning,Python,SQL,Generative AI,Cloud,AWS,GCP,Azure,R,Data Science,Data Engineer,Computer Science,Transformation,Statistics",Full Time,,0,0,2025-07-24T22:17:03.491Z,True
Consultant Data Engineer,Sia,Brussels,Belgium,"Brussels, Belgium","Machine Learning,Python,SQL,Cloud,API,CICD,AWS,Kubernetes,Rest,Docker,GCP,Azure,PostGres,Terraform,MongoDB,Devops,Data Science,Data Engineer,Big Data,Architecture,Security,Infrastructure,Deployment,Transformation,Storage,NOSQL,Quantitative,Statistics,Mathematics",Full Time,,0,0,2025-07-24T22:17:00.133Z,True
Senior Data Science Consultant,Sia,Amsterdam,Netherlands,"Amsterdam, Netherlands","Machine Learning,LLMs,Generative AI,Data Science,Forecasting,Research,Computer Science,Transformation",Full Time,,0,0,2025-07-24T22:16:56.994Z,True
Senior Data Engineer Consultant ,Sia,Amsterdam,Netherlands,"Amsterdam, Netherlands","Cloud,CICD,AWS,GCP,Azure,Kafka,Devops,Data Science,Data Engineer,Database,Data Architect,DataBricks,Research,Computer Science,Architecture,Infrastructure,Automation,Deployment,Transformation,Reliability,Distributed Systems,SME,NOSQL,SnowFlake",Full Time,,0,0,2025-07-24T22:16:52.494Z,True
Data Analytics Consultant ,Sia,Amsterdam,Netherlands,"Amsterdam, Netherlands","Python,SQL,Generative AI,Feature Engineering,AWS,GCP,Azure,Tableau,R,Data Science,Data Analysis,Computer Science,Transformation,Statistics,Power BI,Looker",Full Time,,0,0,2025-07-24T22:16:48.019Z,True
Senior Consultant in Data science,Sia,Brussels,Belgium,"Brussels, Belgium","Machine Learning,Unsupervised Learning,Data Science,Big Data,Forecasting,Supervised Learning,Transformation,Quantitative,Statistics",Full Time,,0,0,2025-07-24T22:16:44.521Z,True
Data Analytics Consultant ,Sia,Antwerp,Netherlands,"Antwerp, Netherlands","Python,SQL,Generative AI,Feature Engineering,AWS,GCP,Azure,Tableau,R,Data Science,Data Analysis,Computer Science,Transformation,Statistics,Power BI,Looker",Full Time,,0,0,2025-07-24T22:16:39.969Z,True
Data Analytics Consultant,Sia,,Luxembourg,", Luxembourg","Python,SQL,Generative AI,Feature Engineering,AWS,GCP,Azure,Tableau,R,Data Science,Data Analysis,Computer Science,Transformation,Statistics,Power BI,Looker",Full Time,,0,0,2025-07-24T22:16:34.33Z,True
Senior Consultant in Data science,Sia,Antwerp,Belgium,"Antwerp, Belgium","Machine Learning,Unsupervised Learning,Data Science,Big Data,Forecasting,Supervised Learning,Transformation,Quantitative,Statistics",Full Time,,0,0,2025-07-24T22:16:31.077Z,True
(NEW GRAD ONLY) Data Science,Western Digital,,Thailand,", Thailand","Machine Learning,Python,SQL,NLP,Tensorflow,Robotics,Cloud,AWS,Docker,GitHub,Data Science,Deep Learning,Big Data,Computer Vision,Neural networks,Storage,Statistics",Full Time,,0,0,2025-07-24T22:16:27.975Z,True
Data Science,NielsenIQ,Sofia,Bulgaria,"Sofia, Bulgaria","Python,Data Mining,Data Science,AD,Operations Research,Product Design,Statistics,Mathematics,MS Office",Full Time,,0,0,2025-07-24T22:16:02.661Z,True
Lead Data Scientist,NielsenIQ,Lisbon,Portugal,"Lisbon, Portugal","Python,SQL,Agile,Data Science,Data Engineer,Data Analysis,DataBricks,PySpark,Research,Project Management,Statistics,Mathematics,Power BI",Full Time,,0,0,2025-07-24T22:15:59.603Z,True
Data Engineer,Delivery Hero,Athens,Greece,"Athens, Greece","Python,SQL,Cloud,Agile,API,CICD,AWS,Kubernetes,Rest,Docker,GCP,Azure,Git,Terraform,Apache,Dagster,Data Science,Data Engineer,Data Analysis,Data Architect,Data Infrastructure,Data Exploration,Computer Science,Architecture,Security,Deployment,Transformation,Reliability,Flow,Airflow,RedShift,BigQuery",Full Time,,0,0,2025-07-24T22:15:52.719Z,True
Principal Data Scientist - Price Imputation,NielsenIQ,Lisbon,Portugal,"Lisbon, Portugal","Python,SQL,Agile,Data Science,Data Engineer,Data Analysis,DataBricks,PySpark,Research,Project Management,Statistics,Mathematics,Power BI",Full Time,,0,0,2025-07-24T22:15:12.858Z,True
Principal Data Scientist - Trip Projection,NielsenIQ,Lisbon,Portugal,"Lisbon, Portugal","Python,SQL,Agile,Data Science,Data Engineer,Data Analysis,DataBricks,PySpark,Research,Project Management,Statistics,Mathematics,Power BI",Full Time,,0,0,2025-07-24T22:15:05.707Z,True
DATA ARCHITECTE,Inetum,,France,", France","Python,Hadoop,Cloud,Java,GCP,Azure,Kafka,Apache,SCALA,Devops,Data Science,Big Data,Data Architect,DataBricks,Hive,HDFS,Architecture,Transformation,SnowFlake,SalesForce,RedShift,Lambda",Temporary,,0,0,2025-07-24T22:14:59.845Z,True
Data Strategy & Governance Consultant,Sopra Steria,Nieuwegein,Netherlands,"Nieuwegein, Netherlands","Data Science,Data Engineer,Data Governance",Voltijds,"€3,000-€6,000 annually",3000,6000,2025-07-24T22:14:52.153Z,True
Data Analist,wehkamp,Zwolle,Netherlands,"Zwolle, Netherlands","Python,Tableau,R,Data Science",Voltijds,,0,0,2025-07-24T22:14:35.945Z,True
Staff Data Engineer,Visa,Warsaw,Poland,"Warsaw, Poland","Machine Learning,ML Ops,Pandas,Java,SageMaker,API,CICD,AWS,Rest,Git,SCALA,KubeFlow,Data Science,Data Engineer,Data Governance,MLFlow,Vertex AI,Dask,Research,Computer Science,Security,Automation,Deployment,Code Reviews,Mathematics,Airflow",Full Time,,0,0,2025-07-24T22:14:12.398Z,True
Staff Data & ML Engineer,Visa,Warsaw,Poland,"Warsaw, Poland","Machine Learning,ML Ops,Pandas,Java,SageMaker,API,CICD,AWS,Rest,Git,SCALA,KubeFlow,Data Science,Data Engineer,Data Governance,MLFlow,Vertex AI,Dask,Research,Computer Science,Security,Automation,Deployment,Code Reviews,Mathematics,Airflow",Full Time,,0,0,2025-07-24T22:14:02.602Z,True
Tax Data Analytics Internship,JACOBS DOUWE EGBERTS,Amsterdam,Netherlands,"Amsterdam, Netherlands","Tableau,Data Science,Data Infrastructure,Automation,Transformation,Statistics,Power BI,MS Office",Full Time,$525 monthly,6300,6300,2025-07-24T22:13:59.572Z,True
Senior Data Engineer (Azure),Endava,Buenos Aires,Argentina,"Buenos Aires, Argentina","Machine Learning,Python,Cloud,Java,Scripting,Kafka,SCALA,Data Science,Data Engineer,Big Data,Database,Data Infrastructure,DataBricks,Data Factory,Azure Databricks,Architecture,Storage,SnowFlake,Flow,RedShift",Full Time,,0,0,2025-07-24T22:13:41.063Z,True
Senior Data Engineer (Azure),Endava,,Argentina,", Argentina","Machine Learning,Python,Cloud,Java,Scripting,Kafka,SCALA,Data Science,Data Engineer,Big Data,Database,Data Infrastructure,DataBricks,Data Factory,Azure Databricks,Architecture,Storage,SnowFlake,Flow,RedShift",Full Time,,0,0,2025-07-24T22:13:37.758Z,True
Senior Data Engineer (Azure),Endava,Rosario,Argentina,"Rosario, Argentina","Machine Learning,Python,Cloud,Java,Scripting,Kafka,SCALA,Data Science,Data Engineer,Big Data,Database,Data Infrastructure,DataBricks,Data Factory,Azure Databricks,Architecture,Storage,SnowFlake,Flow,RedShift",Full Time,,0,0,2025-07-24T22:13:34.204Z,True
Data Product Owner,Inetum,,France,", France","SQL,Hadoop,AWS,GCP,Azure,Data Science,Big Data,DataBricks,Architecture,Transformation,SnowFlake,SalesForce,BigQuery",Temporary,,0,0,2025-07-24T22:13:17.409Z,True
Data Analyst (French Speaker) | BPCE-SI,Natixis in Portugal,Porto,Portugal,"Porto, Portugal","API,Tableau,Data Science,Data Engineer,Data Analysis,Data Collection,Computer Science,Gaming,Statistics,Mathematics,Power BI",Full Time,,0,0,2025-07-24T22:13:08.288Z,True
Sr. Executive Data Scientist,NielsenIQ,Vadodara,India,"Vadodara, India","Python,Data Mining,Data Science,AD,Operations Research,Product Design,Statistics,Mathematics,MS Office",Full Time,,0,0,2025-07-24T22:12:53.579Z,True
"Data Engineering Analyst, Remote",Experian,,USA,", USA","Python,SQL,Feature Engineering,AWS,Data Science,Data Engineer,Big Data,Hive,PySpark,Computer Science,Statistics,Unix",Full Time,"$80,237-$139,077 annually",80237,139077,2025-07-24T22:12:46.415Z,True
"Operations Manager, Data Science & Insights",Blend360,"Columbia, MO",USA,"Columbia, MO, USA","Data Science,Forecasting,Infrastructure,MBA,Business Administration,Quantitative,Project Management",Full Time,$120000-$130000 annually,120000,130000,2025-07-24T22:11:39.627Z,True
Senior Data Scientist,Blend360,Bogota,Colombia,"Bogota, Colombia","Machine Learning,Python,ML Ops,Cloud,Scikit-learn,AWS,GCP,Azure,Data Science,Data Analysis,Big Data,Deployment,Gaming,Statistics",Full Time,,0,0,2025-07-24T22:11:26.156Z,True
AI Value Methodology Lead,ServiceNow,"Santa Clara, CA",USA,"Santa Clara, CA, USA","Machine Learning,Tableau,Data Science,Deployment,Transformation,Quantitative,Power BI",Full Time,"$197,800-$346,200 annually",197800,346200,2025-07-24T22:11:12.434Z,True
Intern - Finance and Data,Dashlabs.ai,Mandaluyong,,"Mandaluyong, ","Data Science,MBA",Intern,,0,0,2025-07-24T22:10:43.07Z,True
Data Science Manager - Gen AI,LegalAndGeneral,London,UK,"London, UK","Machine Learning,Python,SQL,Generative AI,Azure,Tableau,Data Science,Automation,Quantitative,Statistics,Power BI",Full Time,,0,0,2025-07-24T22:10:36.981Z,True
Senior Data Scientist - ML & AI,Visa,Warsaw,Poland,"Warsaw, Poland","Machine Learning,SQL,LLMs,ML Ops,Data Mining,Java,GO,RNNs,Agile,API,AWS,Docker,Azure,Kafka,Redis,Data Science,Deep Learning,Big Data,Neural networks,Clustering,Anomaly Detection,Decision Trees,Computer Science,Architecture,Infrastructure,Deployment,MBA,Distributed Systems,NOSQL,Quantitative,Linux,Statistics,DynamoDB",Full Time,,0,0,2025-07-24T22:10:31.397Z,True
ML Scientist - ML & AI,Visa,Warsaw,Poland,"Warsaw, Poland","Machine Learning,SQL,LLMs,ML Ops,Data Mining,Java,GO,RNNs,Agile,API,AWS,Docker,Azure,Kafka,Redis,Data Science,Deep Learning,Big Data,Neural networks,Clustering,Anomaly Detection,ML Scientist,Decision Trees,Computer Science,Architecture,Infrastructure,Deployment,MBA,Distributed Systems,NOSQL,Quantitative,Linux,Statistics,DynamoDB",Full Time,,0,0,2025-07-24T22:10:21.471Z,True
PhD Internship – Generative AI (6-Month Paid Placement),LegalAndGeneral,London,UK,"London, UK","Machine Learning,Python,NLP,Tensorflow,PyTorch,Generative AI,Data Science,Deep Learning,Data Governance,Reinforcement Learning,Research,Computer Science",Full Time,,0,0,2025-07-24T22:10:18.437Z,True
Staff ML & AI Scientist,Visa,Warsaw,Poland,"Warsaw, Poland","Machine Learning,Testing,Python,NLP,LLMs,PyTorch,Hadoop,ML Ops,Data Mining,Transformers,Data Science,Data Engineer,Deep Learning,Big Data,Neural networks,ML Scientist,Architecture,Deployment,Operations Research,Quantitative,Statistics,Mathematics",Full Time,,0,0,2025-07-24T22:10:11.541Z,True
Senior Director of Data Science (AI Speciality),Blend360,"Columbia, MO",USA,"Columbia, MO, USA","Machine Learning,Python,LLMs,Tensorflow,PyTorch,Generative AI,ML Ops,Cloud,Transformers,SageMaker,Prompt Engineering,HuggingFace,Langchain,Diffusion Models,AWS,GCP,Azure,Data Science,GANS,RAG,Research,Computer Science,Architecture,Deployment,Transformation,Quantitative",Full Time,,0,0,2025-07-24T22:10:05.409Z,True
AI Financial Analyst,Palo Alto Networks,"Santa Clara, CA",USA,"Santa Clara, CA, USA","Machine Learning,Python,SQL,Cloud,Pandas,Scikit-learn,AWS,GCP,Azure,Tableau,Data Science,Data Governance,Forecasting,NumPy,Computer Science,Security,Automation,Reliability,Quantitative,Statistics,Power BI",Full Time,$87000-$142000 annually,87000,142000,2025-07-24T22:09:58.785Z,True
Data Scientist (AI),Blend360,"Columbia, MO",USA,"Columbia, MO, USA","Machine Learning,Python,SQL,LLMs,Generative AI,ML Ops,Cloud,Data Mining,Transformers,Prompt Engineering,API,AWS,GCP,Azure,Data Science,Data Analysis,Big Data,OpenAI,RAG,Computer Science,Infrastructure,Deployment,Reliability,Statistics",Full Time,,0,0,2025-07-24T22:09:55.685Z,True
